level,age,gender,marital_status,faculty,department,skill,prep_before,prep_after,quality_before,quality_after,confidence_before,confidence_after,cgpa_before,cgpa_after,employment,quit_job,cgpa_change
300level,19–21,Male,Single,Science,Statistics ,Yes,Good,Good,Good,Good,Good,Good,3.9739727773919595,3.744176346345822,Yes,No,-0.22979643104613734
300level,25–27,Male,Single,Science,Botany ,Yes,Good,Neutral,Neutral,Poor,Good,Neutral,3.9660242525424403,4.057575021986944,No,No,0.09155076944450347
400level,22–24,Male,Single,Science,Geophysics ,No,Poor,Neutral,Neutral,Poor,Neutral,Poor,4.018015956829227,4.035568424717785,No,No,0.017552467888558354
200level,16–18,Female,Married,Engineering,Civil Engineering,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,4.056611864711279,3.592390930363438,Yes,No,-0.46422093434784095
300level,25–27,Female,Single,Law,Law,No Skill,Neutral,Neutral,Neutral,Neutral,Neutral,Poor,3.956369300359083,3.397648367899147,No,No,-0.558720932459936
200level,22–24,Female,Single,Management Science,accounting ,Yes,Neutral,Poor,Poor,Poor,Neutral,Poor,3.996997469853209,3.74797739153308,No,No,-0.2490200783201293
300level,22–24,Male,Single,Education,Educational foundations ,No,Neutral,Good,Neutral,Neutral,Neutral,Neutral,4.027602167288168,3.231834287397243,Yes,No,-0.7957678798909251
300level,19–21,Male,Single,Science,Cell Biology and Genetics,Yes,Neutral,Good,Neutral,Neutral,Good,Good,3.947342212950054,3.7518201976486765,No,No,-0.19552201530137747
500level.,25–27,Female,Single,Science,Marine  science,No,Good,Neutral,Neutral,Neutral,Good,Good,3.987850731465758,3.4577056648387354,No,No,-0.5301450666270227
200level,22–24,Female,Single,Education,Art and social sciences Education ,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,4.030903288426164,3.8293702807539876,Yes,Yes,-0.20153300767217663
400level,22–24,Female,Single,Management Science,Finance ,Yes,Neutral,Poor,Neutral,Poor,Good,Neutral,4.046200668217399,4.053108940861317,Yes,No,0.006908272643917357
300level,19–21,Male,Single,Science,Statistics ,Yes,Good,Good,Good,Good,Good,Good,4.022456414987416,3.97117384685109,Yes,No,-0.051282568136326034
300level,25–27,Male,Single,Science,Botany ,Yes,Good,Neutral,Neutral,Poor,Good,Neutral,3.9948755824176216,3.3733185252491626,No,No,-0.621557057168459
400level,22–24,Male,Single,Science,Geophysics ,No,Poor,Neutral,Neutral,Poor,Neutral,Poor,4.021599342143927,3.9171491820767415,No,No,-0.10445016006718522
200level,16–18,Female,Married,Engineering,Civil Engineering,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,4.0057252364561995,3.5418677686956297,Yes,No,-0.4638574677605698
300level,25–27,Female,Single,Law,Law,No Skill,Neutral,Neutral,Neutral,Neutral,Neutral,Poor,4.023425133463754,4.0862236374249115,No,No,0.06279850396115716
200level,22–24,Female,Single,Management Science,accounting ,Yes,Neutral,Poor,Poor,Poor,Neutral,Poor,3.958408266739929,4.214843727079312,No,No,0.25643546033938325
300level,22–24,Male,Single,Education,Educational foundations ,No,Neutral,Good,Neutral,Neutral,Neutral,Neutral,3.9561341907277243,4.065519876338447,Yes,No,0.10938568561072293
300level,19–21,Male,Single,Science,Cell Biology and Genetics,Yes,Neutral,Good,Neutral,Neutral,Good,Good,4.050279901370751,3.9903350628073535,No,No,-0.05994483856339761
500level.,25–27,Female,Single,Science,Marine  science,No,Good,Neutral,Neutral,Neutral,Good,Good,4.007379293896078,3.7317387587416326,No,No,-0.27564053515444575
200level,22–24,Female,Single,Education,Art and social sciences Education ,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,4.0514141942369015,3.7071318014514096,Yes,Yes,-0.3442823927854919
400level,22–24,Female,Single,Management Science,Finance ,Yes,Neutral,Poor,Neutral,Poor,Good,Neutral,3.9913724779815247,4.134146769022487,Yes,No,0.14277429104096218
300level,19–21,Male,Single,Science,Statistics ,Yes,Good,Good,Good,Good,Good,Good,4.026317284742348,3.3443057746805147,Yes,No,-0.6820115100618329
300level,25–27,Male,Single,Science,Botany ,Yes,Good,Neutral,Neutral,Poor,Good,Neutral,4.020847625457682,3.91362329133243,No,No,-0.1072243341252519
400level,22–24,Male,Single,Science,Geophysics ,No,Poor,Neutral,Neutral,Poor,Neutral,Poor,3.9800885883840693,4.460378836794078,No,No,0.48029024841000867
200level,16–18,Female,Married,Engineering,Civil Engineering,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,4.056003197359322,3.384732477878179,Yes,No,-0.6712707194811434
300level,25–27,Female,Single,Law,Law,No Skill,Neutral,Neutral,Neutral,Neutral,Neutral,Poor,3.9814113567647453,3.845834979952828,No,No,-0.13557637681191714
200level,22–24,Female,Single,Management Science,accounting ,Yes,Neutral,Poor,Poor,Poor,Neutral,Poor,3.9879995054641295,4.15713868646966,No,No,0.16913918100553005
300level,22–24,Male,Single,Education,Educational foundations ,No,Neutral,Good,Neutral,Neutral,Neutral,Neutral,4.055655117222312,3.4599810629617282,Yes,No,-0.5956740542605834
300level,19–21,Male,Single,Science,Cell Biology and Genetics,Yes,Neutral,Good,Neutral,Neutral,Good,Good,4.068367690522147,4.132622658710175,No,No,0.06425496818802756
500level.,25–27,Female,Single,Science,Marine  science,No,Good,Neutral,Neutral,Neutral,Good,Good,3.97606658077819,3.6761356497561284,No,No,-0.2999309310220615
200level,22–24,Female,Single,Education,Art and social sciences Education ,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.9917977271810368,3.8920799371683477,Yes,Yes,-0.0997177900126891
400level,22–24,Female,Single,Management Science,Finance ,Yes,Neutral,Poor,Neutral,Poor,Good,Neutral,3.926574997317927,3.998116364445234,Yes,No,0.07154136712730708
300level,19–21,Male,Single,Science,Statistics ,Yes,Good,Good,Good,Good,Good,Good,3.9567631766496323,4.128250680753486,Yes,No,0.17148750410385372
300level,25–27,Male,Single,Science,Botany ,Yes,Good,Neutral,Neutral,Poor,Good,Neutral,4.037873840245853,3.187014058039421,No,No,-0.8508597822064319
400level,22–24,Male,Single,Science,Geophysics ,No,Poor,Neutral,Neutral,Poor,Neutral,Poor,4.017970883338377,3.6280381889311726,No,No,-0.38993269440720413
200level,16–18,Female,Married,Engineering,Civil Engineering,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.97968410742183,3.9121338415231772,Yes,No,-0.06755026589865265
300level,25–27,Female,Single,Law,Law,No Skill,Neutral,Neutral,Neutral,Neutral,Neutral,Poor,4.004545562314768,3.8164226538641217,No,No,-0.1881229084506466
200level,22–24,Female,Single,Management Science,accounting ,Yes,Neutral,Poor,Poor,Poor,Neutral,Poor,4.002264962427795,3.479234201819977,No,No,-0.5230307606078175
300level,22–24,Male,Single,Education,Educational foundations ,No,Neutral,Good,Neutral,Neutral,Neutral,Neutral,3.979195814764699,3.932365718735905,Yes,No,-0.04683009602879418
300level,19–21,Male,Single,Science,Cell Biology and Genetics,Yes,Neutral,Good,Neutral,Neutral,Good,Good,4.0469642679425455,3.974581674297744,No,No,-0.07238259364480149
500level.,25–27,Female,Single,Science,Marine  science,No,Good,Neutral,Neutral,Neutral,Good,Good,4.005129193304403,3.6253940998566496,No,No,-0.37973509344775325
200level,22–24,Female,Single,Education,Art and social sciences Education ,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.9641003535290578,3.87891013527603,Yes,Yes,-0.08519021825302797
400level,22–24,Female,Single,Management Science,Finance ,Yes,Neutral,Poor,Neutral,Poor,Good,Neutral,4.029169745066528,3.875441737832919,Yes,No,-0.1537280072336089
300level,19–21,Male,Single,Science,Statistics ,Yes,Good,Good,Good,Good,Good,Good,4.009087721230074,3.372114075949877,Yes,No,-0.6369736452801971
300level,25–27,Male,Single,Science,Botany ,Yes,Good,Neutral,Neutral,Poor,Good,Neutral,3.9713276202283234,3.4193478533768435,No,No,-0.5519797668514799
400level,22–24,Male,Single,Science,Geophysics ,No,Poor,Neutral,Neutral,Poor,Neutral,Poor,3.9679814027900266,3.7540373327477625,No,No,-0.21394407004226412
200level,16–18,Female,Married,Engineering,Civil Engineering,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.9862285058353426,3.7654784011561206,Yes,No,-0.22075010467922196
300level,25–27,Female,Single,Law,Law,No Skill,Neutral,Neutral,Neutral,Neutral,Neutral,Poor,4.00561739222246,4.300719160613601,No,No,0.2951017683911408
200level,22–24,Female,Single,Management Science,accounting ,Yes,Neutral,Poor,Poor,Poor,Neutral,Poor,3.981909343200928,3.802348660417176,No,No,-0.17956068278375215
300level,22–24,Male,Single,Education,Educational foundations ,No,Neutral,Good,Neutral,Neutral,Neutral,Neutral,4.0285731433931575,3.8876492189974865,Yes,No,-0.14092392439567103
300level,19–21,Male,Single,Science,Cell Biology and Genetics,Yes,Neutral,Good,Neutral,Neutral,Good,Good,4.032345228828398,3.7942929904225973,No,No,-0.23805223840580103
500level.,25–27,Female,Single,Science,Marine  science,No,Good,Neutral,Neutral,Neutral,Good,Good,3.9893491181441285,4.046469767516621,No,No,0.057120649372492505
200level,22–24,Female,Single,Education,Art and social sciences Education ,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.9419320544729293,3.8478094400817313,Yes,Yes,-0.09412261439119796
400level,22–24,Female,Single,Management Science,Finance ,Yes,Neutral,Poor,Neutral,Poor,Good,Neutral,3.98472301220052,3.7703588520364577,Yes,No,-0.21436416016406223
300level,19–21,Male,Single,Science,Statistics ,Yes,Good,Good,Good,Good,Good,Good,3.9801256168608057,3.9058521680593423,Yes,No,-0.07427344880146336
300level,25–27,Male,Single,Science,Botany ,Yes,Good,Neutral,Neutral,Poor,Good,Neutral,4.044175502150368,3.6160753713586944,No,No,-0.4281001307916732
400level,22–24,Male,Single,Science,Geophysics ,No,Poor,Neutral,Neutral,Poor,Neutral,Poor,4.011026120938704,3.863247653676467,No,No,-0.14777846726223665
200level,16–18,Female,Married,Engineering,Civil Engineering,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,4.030579138020735,3.673542713453939,Yes,No,-0.35703642456679585
300level,25–27,Female,Single,Law,Law,No Skill,Neutral,Neutral,Neutral,Neutral,Neutral,Poor,3.992292743151881,3.859985530904809,No,No,-0.13230721224707187
200level,22–24,Female,Single,Management Science,accounting ,Yes,Neutral,Poor,Poor,Poor,Neutral,Poor,4.030105242410699,2.970720499066514,No,No,-1.0593847433441854
300level,22–24,Male,Single,Education,Educational foundations ,No,Neutral,Good,Neutral,Neutral,Neutral,Neutral,4.002498658157985,3.3999819432078975,Yes,No,-0.6025167149500876
300level,19–21,Male,Single,Science,Cell Biology and Genetics,Yes,Neutral,Good,Neutral,Neutral,Good,Good,3.9926627324448947,3.744739799286297,No,No,-0.24792293315859748
500level.,25–27,Female,Single,Science,Marine  science,No,Good,Neutral,Neutral,Neutral,Good,Good,4.019079259323454,3.791924321228789,No,No,-0.2271549380946647
200level,22–24,Female,Single,Education,Art and social sciences Education ,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.9757539817768768,3.6844796906633372,Yes,Yes,-0.29127429111353953
400level,22–24,Female,Single,Management Science,Finance ,Yes,Neutral,Poor,Neutral,Poor,Good,Neutral,4.035538640598544,3.8594718031385815,Yes,No,-0.17606683745996232
300level,19–21,Male,Single,Science,Statistics ,Yes,Good,Good,Good,Good,Good,Good,3.9665644557102775,4.236807193474089,Yes,No,0.27024273776381147
300level,25–27,Male,Single,Science,Botany ,Yes,Good,Neutral,Neutral,Poor,Good,Neutral,4.005555723283593,3.3824299237891493,No,No,-0.6231257994944439
400level,22–24,Male,Single,Science,Geophysics ,No,Poor,Neutral,Neutral,Poor,Neutral,Poor,3.9520234964054346,4.307422699794957,No,No,0.35539920338952236
200level,16–18,Female,Married,Engineering,Civil Engineering,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.989701097026423,3.755443975162287,Yes,No,-0.23425712186413605
300level,25–27,Female,Single,Law,Law,No Skill,Neutral,Neutral,Neutral,Neutral,Neutral,Poor,3.9889879459960524,4.163591841306108,No,No,0.17460389531005527
200level,22–24,Female,Single,Management Science,accounting ,Yes,Neutral,Poor,Poor,Poor,Neutral,Poor,3.9674499128824743,3.5098506541701613,No,No,-0.457599258712313
300level,22–24,Male,Single,Education,Educational foundations ,No,Neutral,Good,Neutral,Neutral,Neutral,Neutral,4.0778000431912655,4.17558307630894,Yes,No,0.09778303311767456
300level,19–21,Male,Single,Science,Cell Biology and Genetics,Yes,Neutral,Good,Neutral,Neutral,Good,Good,3.9855138268134898,3.8918132637959957,No,No,-0.09370056301749408
500level.,25–27,Female,Single,Science,Marine  science,No,Good,Neutral,Neutral,Neutral,Good,Good,4.0302633814591795,3.785862995643915,No,No,-0.24440038581526435
200level,22–24,Female,Single,Education,Art and social sciences Education ,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.954156740372911,3.5602162809565834,Yes,Yes,-0.3939404594163278
400level,22–24,Female,Single,Management Science,Finance ,Yes,Neutral,Poor,Neutral,Poor,Good,Neutral,4.006912941398696,4.4085640072968175,Yes,No,0.40165106589812183
300level,19–21,Male,Single,Science,Statistics ,Yes,Good,Good,Good,Good,Good,Good,3.969650648787297,3.357340866253459,Yes,No,-0.6123097825338379
300level,25–27,Male,Single,Science,Botany ,Yes,Good,Neutral,Neutral,Poor,Good,Neutral,4.030443521943909,3.6899966690508,No,No,-0.3404468528931095
400level,22–24,Male,Single,Science,Geophysics ,No,Poor,Neutral,Neutral,Poor,Neutral,Poor,4.026740162637633,3.915523566644135,No,No,-0.11121659599349831
200level,16–18,Female,Married,Engineering,Civil Engineering,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,4.017759227182642,3.8317460139738486,Yes,No,-0.18601321320879372
300level,25–27,Female,Single,Law,Law,No Skill,Neutral,Neutral,Neutral,Neutral,Neutral,Poor,4.0283026646964615,3.97329652372282,No,No,-0.055006140973641315
200level,22–24,Female,Single,Management Science,accounting ,Yes,Neutral,Poor,Poor,Poor,Neutral,Poor,3.9617698948460753,4.0043763072284415,No,No,0.04260641238236618
300level,22–24,Male,Single,Education,Educational foundations ,No,Neutral,Good,Neutral,Neutral,Neutral,Neutral,4.006207898055588,3.6342372903950935,Yes,No,-0.3719706076604945
300level,19–21,Male,Single,Science,Cell Biology and Genetics,Yes,Neutral,Good,Neutral,Neutral,Good,Good,4.008043337678262,3.6450927941990896,No,No,-0.36295054347917244
500level.,25–27,Female,Single,Science,Marine  science,No,Good,Neutral,Neutral,Neutral,Good,Good,4.0094697407509665,3.8556893850849394,No,No,-0.1537803556660271
200level,22–24,Female,Single,Education,Art and social sciences Education ,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,4.031841951426014,3.5210169062527847,Yes,Yes,-0.5108250451732297
400level,22–24,Female,Single,Management Science,Finance ,Yes,Neutral,Poor,Neutral,Poor,Good,Neutral,4.085381216723329,4.172130803613033,Yes,No,0.08674958688970413
300level,19–21,Male,Single,Science,Statistics ,Yes,Good,Good,Good,Good,Good,Good,3.982350984014784,3.831878815935915,Yes,No,-0.1504721680788692
300level,25–27,Male,Single,Science,Botany ,Yes,Good,Neutral,Neutral,Poor,Good,Neutral,4.018347985297267,4.013459630661517,No,No,-0.004888354635750325
400level,22–24,Male,Single,Science,Geophysics ,No,Poor,Neutral,Neutral,Poor,Neutral,Poor,4.017470934248228,4.011626729953369,No,No,-0.00584420429485899
200level,16–18,Female,Married,Engineering,Civil Engineering,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,4.012179156513851,4.102272765921669,Yes,No,0.09009360940781797
300level,25–27,Female,Single,Law,Law,No Skill,Neutral,Neutral,Neutral,Neutral,Neutral,Poor,3.9638912645093076,3.4470176112129254,No,No,-0.5168736532963822
200level,22–24,Female,Single,Management Science,accounting ,Yes,Neutral,Poor,Poor,Poor,Neutral,Poor,4.027059681222268,4.335810266830041,No,No,0.3087505856077728
300level,22–24,Male,Single,Education,Educational foundations ,No,Neutral,Good,Neutral,Neutral,Neutral,Neutral,4.0345517410101,4.388016638009529,Yes,No,0.3534648969994292
300level,19–21,Male,Single,Science,Cell Biology and Genetics,Yes,Neutral,Good,Neutral,Neutral,Good,Good,4.007651578029843,3.449585321907249,No,No,-0.5580662561225935
500level.,25–27,Female,Single,Science,Marine  science,No,Good,Neutral,Neutral,Neutral,Good,Good,4.02328885535676,3.8756793997269052,No,No,-0.1476094556298544
200level,22–24,Female,Single,Education,Art and social sciences Education ,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,4.000957101545723,3.6382828597785557,Yes,Yes,-0.3626742417671669
400level,22–24,Female,Single,Management Science,Finance ,Yes,Neutral,Poor,Neutral,Poor,Good,Neutral,4.01238278128352,4.007262314383801,Yes,No,-0.005120466899719567
300level,19–21,Male,Single,Science,Statistics ,Yes,Good,Good,Good,Good,Good,Good,3.9601603720181306,4.1025664279273135,Yes,No,0.14240605590918287
300level,25–27,Male,Single,Science,Botany ,Yes,Good,Neutral,Neutral,Poor,Good,Neutral,3.9928797705436416,3.7986215012746674,No,No,-0.19425826926897427
400level,22–24,Male,Single,Science,Geophysics ,No,Poor,Neutral,Neutral,Poor,Neutral,Poor,4.03811229406923,3.782167764539859,No,No,-0.2559445295293714
200level,16–18,Female,Married,Engineering,Civil Engineering,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,4.002977780593763,3.762940472452094,Yes,No,-0.24003730814166957
300level,25–27,Female,Single,Law,Law,No Skill,Neutral,Neutral,Neutral,Neutral,Neutral,Poor,3.988977012146355,3.998804647789088,No,No,0.009827635642733146
200level,22–24,Female,Single,Management Science,accounting ,Yes,Neutral,Poor,Poor,Poor,Neutral,Poor,4.049221001990902,3.6756572666402785,No,No,-0.37356373535062337
300level,22–24,Male,Single,Education,Educational foundations ,No,Neutral,Good,Neutral,Neutral,Neutral,Neutral,4.024624068767243,3.872635141461909,Yes,No,-0.15198892730533364
300level,19–21,Male,Single,Science,Cell Biology and Genetics,Yes,Neutral,Good,Neutral,Neutral,Good,Good,3.9751913682479882,4.01541274608404,No,No,0.040221377836052064
500level.,25–27,Female,Single,Science,Marine  science,No,Good,Neutral,Neutral,Neutral,Good,Good,3.9778692148763737,4.1728919404684435,No,No,0.1950227255920698
200level,22–24,Female,Single,Education,Art and social sciences Education ,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,4.013480484558991,4.748103756429808,Yes,Yes,0.7346232718708174
